Normal_char_score,Normal_char_hit_count,Normal_char_max_score,Normal_word_score,Normal_word_hit_count,Normal_word_max_score,SQL_Injection_char_score,SQL_Injection_char_hit_count,SQL_Injection_char_max_score,SQL_Injection_word_score,SQL_Injection_word_hit_count,SQL_Injection_word_max_score,Cross_Site_Scripting_char_score,Cross_Site_Scripting_char_hit_count,Cross_Site_Scripting_char_max_score,Cross_Site_Scripting_word_score,Cross_Site_Scripting_word_hit_count,Cross_Site_Scripting_word_max_score,PortScan_char_score,PortScan_char_hit_count,PortScan_char_max_score,PortScan_word_score,PortScan_word_hit_count,PortScan_word_max_score,Normal_total,SQL_Injection_total,Cross_Site_Scripting_total,PortScan_total,top_class_score,second_class_score,score_margin,sqli_minus_xss,xss_minus_sqli,portscan_minus_max_web
0.0,0,0.0,0.8501886315309669,4,0.30417473630409264,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8501886315309669,0.0,0.0,0.0,0.8501886315309669,0.0,0.8501886315309669,0.0,0.0,0.0
0.0,0,0.0,0.8865242731307201,4,0.3081868979891997,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.06635055132062502,1,0.06635055132062502,0.8865242731307201,0.0,0.0,0.06635055132062502,0.8865242731307201,0.06635055132062502,0.8201737218100951,0.0,0.0,0.06635055132062502
0.0,0,0.0,0.9449885142787567,4,0.327507859231878,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9449885142787567,0.0,0.0,0.0,0.9449885142787567,0.0,0.9449885142787567,0.0,0.0,0.0
0.0,0,0.0,0.3627204377456746,3,0.18054300375692642,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3627204377456746,0.0,0.0,0.0,0.3627204377456746,0.0,0.3627204377456746,0.0,0.0,0.0
0.0,0,0.0,0.6538557098635664,5,0.2323825855249789,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.049276466519716455,2,0.02484213236255134,0.2217550536083035,3,0.10848374620513845,0.6538557098635664,0.0,0.0,0.27103152012801995,0.6538557098635664,0.27103152012801995,0.3828241897355465,0.0,0.0,0.27103152012801995
0.0,0,0.0,0.8323523566657425,4,0.28847116588106236,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8323523566657425,0.0,0.0,0.0,0.8323523566657425,0.0,0.8323523566657425,0.0,0.0,0.0
4.037005924720825,99,0.12134588642036989,5.035746595273109,71,0.26063351774739696,7.089900395255295,240,0.12134588642036989,4.475212798149908,63,0.26063351774739696,0.0,0,0.0,0.25919060536968463,4,0.0941194529151127,0.49235918264971984,15,0.04050259304726049,1.3126140675942297,26,0.10729448629092367,9.072752519993934,11.565113193405203,0.25919060536968463,1.8049732502439495,11.565113193405203,9.072752519993934,2.4923606734112695,11.305922588035518,-11.305922588035518,-9.760139943161253
2.344170226189557,57,0.08006260047386916,2.680156234929678,40,0.13710453672878292,4.35456781003446,139,0.08006260047386916,3.06519630871877,42,0.2672107108185449,0.0,0,0.0,0.14293907329934233,3,0.05738162617798626,0.5146188820194613,13,0.04711966497520486,0.7143648968684386,8,0.1745586963348375,5.0243264611192355,7.41976411875323,0.14293907329934233,1.2289837788879,7.41976411875323,5.0243264611192355,2.3954376576339946,7.276825045453887,-7.276825045453887,-6.190780339865331
0.0,0,0.0,0.8501541574369671,4,0.310041699516207,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.8501541574369671,0.0,0.0,0.0,0.8501541574369671,0.0,0.8501541574369671,0.0,0.0,0.0
0.0,0,0.0,1.030975147407419,4,0.3383333007980068,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.030975147407419,0.0,0.0,0.0,1.030975147407419,0.0,1.030975147407419,0.0,0.0,0.0
0.5726465978310863,12,0.04988961590134061,1.3979107949425318,14,0.3043237654158715,0.0,0,0.0,0.047199182792254706,1,0.047199182792254706,0.0,0,0.0,0.047199182792254706,1,0.047199182792254706,0.0,0,0.0,0.9092212472849518,17,0.09343591473017122,1.970557392773618,0.047199182792254706,0.047199182792254706,0.9092212472849518,1.970557392773618,0.9092212472849518,1.0613361454886663,0.0,0.0,0.8620220644926971
0.0,0,0.0,0.9009525990616096,4,0.312246183450462,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.9009525990616096,0.0,0.0,0.0,0.9009525990616096,0.0,0.9009525990616096,0.0,0.0,0.0
